id,SalePrice
2735,134392.7006598457
2736,143218.66833711168
2737,129395.69390960778
2738,150540.31741621596
2739,155096.559668365
2740,138228.55452169557
2741,142456.26149780437
2742,152924.28226626222
2743,153784.28290934858
2744,150835.8314537385
2745,143582.1850744768
2746,139257.16186355488
2747,155872.62390689037
2748,128501.6610681463
2749,131160.38726967305
2750,134641.16177371447
2751,138791.67362475547
2752,198834.97570403898
2753,149976.40504983795
2754,182962.9720620923
2755,134192.16555182333
2756,94352.68213194315
2757,71536.40875164514
2758,89815.43811391722
2759,163691.32683900412
2760,126769.30180394945
2761,141668.30034518582
2762,140601.50269611416
2763,179732.91138465572
2764,157804.28756381042
2765,249105.89223502358
2766,133460.43837760054
2767,105272.72308500756
2768,135416.63520905192
2769,121654.08229504028
2770,148890.05762352073
2771,112047.73287245461
2772,111038.59536787824
2773,162280.3102389028
2774,138650.9813150068
2775,112765.29373611478
2776,141788.36954579953
2777,143897.2862414444
2778,114065.60864800091
2779,135711.7724542606
2780,106860.99535039629
2781,99684.022032226
2782,92451.72097124437
2783,99723.58537833719
2784,123753.54363983794
2785,147878.11117179654
2786,65630.91545535966
2787,110846.81236000126
2788,71200.82733447108
2789,176437.6330114143
2790,107747.61994250792
2791,118204.54973668014
2792,65622.26717477251
2793,146776.1888567178
2794,99443.47916233283
2795,126949.34921912034
2796,103259.76330120489
2797,182526.95347205267
2798,115743.23274182047
2799,113649.70095130312
2800,72252.17516604523
2801,111968.78116186234
2802,128048.46527849624
2803,166885.485237072
2804,144072.91925254694
2805,99243.92044997323
2806,83725.11003410262
2807,162799.0182549272
2808,148385.5352528358
2809,138615.67361591445
2810,135304.82362972567
2811,152258.73296179503
2812,148790.12037547037
2813,160742.58318760325
2814,160959.14574567147
2815,98313.31438484347
2816,224482.784668853
2817,151293.8759176289
2818,136973.71194667273
2819,165848.04277494742
2820,141503.20124114965
2821,107751.20287270688
2822,192557.90582220594
2823,273747.63927719614
2824,170402.18966844273
2825,139254.59233819085
2826,131748.56196861167
2827,138962.6720687455
2828,217875.50007505852
2829,189013.83106732267
2830,228435.81416087755
2831,180260.58095450222
2832,243090.74683496545
2833,307881.92931362544
2834,216398.84462800104
2835,219672.30523954975
2836,190321.66595299865
2837,165736.42435040363
2838,149687.52579619392
2839,177329.6536503006
2840,198916.51814696623
2841,202062.43342045974
2842,229366.01418407107
2843,144839.9250224954
2844,158386.46620002348
2845,125420.55938034125
2846,207854.401457268
2847,199989.31313252347
2848,222459.91139994742
2849,205829.78703445516
2850,287290.6342034955
2851,221788.80216148126
2852,241524.91940105832
2853,220016.56628520341
2854,142371.6775416219
2855,202597.44688033
2856,202806.215310181
2857,188131.6156459958
2858,208196.17439345998
2859,132673.3103951657
2860,129633.60748671895
2861,130619.3394099427
2862,188546.8887955261
2863,121712.26741676636
2864,244320.5707702664
2865,141615.82960780791
2866,138747.94601417013
2867,102015.3435563262
2868,105890.67820329123
2869,116233.25534972607
2870,138694.98497751396
2871,89294.13258252505
2872,56482.14753760411
2873,103247.28026860634
2874,140080.75763584996
2875,123066.75632512417
2876,162502.6883384995
2877,148549.83272085135
2878,181928.89343377782
2879,139903.98818921493
2880,104548.1416612957
2881,147330.89181615293
2882,164532.8179346528
2883,176019.16651254552
2884,198193.09842503516
2885,187086.14603987482
2886,195470.83484056738
2887,102340.97042060159
2888,134129.82709902484
2889,56049.32207811489
2890,78926.81487432115
2891,138563.88682006774
2892,57257.90351927009
2893,104779.98616441053
2894,60776.000490054146
2895,307914.61392026994
2896,286438.93726749194
2897,199940.71850724315
2898,157567.14134133313
2899,224018.87183324268
2900,161232.2856560357
2901,206894.68023806132
2902,183076.53520563053
2903,342602.03649243695
2904,351066.00564322766
2905,83991.23922635803
2906,194518.1391551444
2907,111458.4408989416
2908,130193.05333956808
2909,158663.51655594155
2910,83756.15278511215
2911,85910.2783307564
2912,142605.83015544544
2913,88181.45238240354
2914,80750.76929480808
2915,86787.28428123271
2916,87838.85989719842
2917,156566.08190340732
2918,117579.05991964575
2919,231205.75975862643
